InstRating,Lectures,Duration,AvgRating,LastUpdated,Fee,Discount,cbrt_NumberRatings,cbrt_Enrollment,cbrt_Student,cbrt_Review,design,it_software,lifestyle,marketing,personal_development,programming
4.4,185.0,30.65,4.4,3.0,16.99,55.0,10.102283573448513,26.21760175327755,43.18828557543368,20.915762320933673,1,0,0,0,0,0
4.2,94.0,34.25,4.3,3.0,17.99,90.0,7.441018860736906,12.736304658840135,17.6281745702656,11.505353525062663,0,1,0,0,0,0
4.3,83.0,12.05,4.1,3.0,21.99,92.0,12.544375611323225,25.15003115827329,61.16189192072689,37.30691867337387,0,0,0,0,0,0
4.3,29.0,1.8166666666666669,4.3,3.0,16.99,92.0,7.204832147214521,11.084744890915193,11.084744890915193,7.204832147214521,0,1,0,0,0,0
4.3,43.0,4.816666666666666,4.2,3.0,20.99,81.0,5.808785733563704,10.281974316354447,13.83827503644459,6.3330255313629165,1,0,0,0,0,0
4.3,55.0,3.8666666666666663,4.5,5.0,21.99,92.0,6.197154434741126,13.796372357404607,51.123371699863334,29.146700166937553,0,0,0,0,0,0
4.6,75.0,6.633333333333333,4.5,3.0,21.99,51.0,9.579208474780502,13.001972087408895,42.28658875456882,29.345065325479464,0,0,0,0,0,0
4.4,23.0,1.6166666666666667,4.3,4.0,64.99,91.0,7.719442629361642,14.449686898305519,16.878019578534783,8.828009924884208,1,0,0,0,0,0
4.0,143.0,21.7,3.9,3.0,17.99,75.0,5.6040786613107745,10.28512636263294,18.524680961430267,9.287044047375725,0,1,0,0,0,0
4.3,34.0,1.5833333333333337,4.3,3.0,16.99,77.0,14.039006864218562,20.89745930364785,20.898985779862457,14.039006864218562,0,1,0,0,0,0
4.4,69.0,3.65,4.3,6.0,20.99,84.0,14.538541933159095,20.760699954001065,33.16598344874553,24.999466655288483,0,0,0,0,0,0
4.4,183.0,19.933333333333334,4.5,6.0,20.99,85.0,9.711772294219713,19.083656971982286,44.1576643967945,27.991068579936336,0,1,0,0,0,0
4.6,173.0,7.483333333333333,4.6,3.0,19.99,87.0,12.173407994427803,19.751935931578277,30.12466641045177,15.533400054154562,0,1,0,0,0,0
4.2,75.0,6.45,4.4,7.0,16.99,89.0,6.634287436867497,13.37562957411484,22.0151410921849,11.656953366502913,0,0,0,0,0,0
4.4,90.0,6.233333333333333,4.4,4.0,20.986486486486484,91.0,8.549879733383484,16.94097174695113,31.251509260440415,11.868944280799884,0,1,0,0,0,0
4.3,27.0,2.5666666666666664,4.3,3.0,17.99,89.0,6.398827910357771,13.09982324023875,13.09982324023875,6.398827910357771,0,0,1,0,0,0
4.4,56.0,5.983333333333333,4.3,6.0,17.99,83.0,15.891188768061166,23.774508402954396,25.463872973088815,17.690170843665328,0,0,0,0,0,0
4.8,46.0,5.133333333333334,4.8,4.0,20.99,87.0,17.010374290613914,25.02078271835724,33.782638750381025,21.173914754482098,0,0,0,0,0,1
4.6,47.0,2.1,4.4,6.0,16.99,64.0,8.276772529143361,12.663972957510074,19.182905792089077,14.627881916789157,0,1,0,0,0,0
4.1,129.0,18.133333333333333,4.2,3.0,19.99,90.0,8.40611799196616,17.25789039013539,38.9673186655183,20.563948632708893,0,1,0,0,0,0
4.3,156.0,10.866666666666667,4.4,4.0,17.99,90.0,17.541940222756935,30.84417117587467,36.69706386586037,22.42360924863636,0,0,0,0,1,0
4.4,51.0,2.6666666666666665,4.4,4.0,16.99,77.0,21.84323825911601,31.097507752711927,42.0345520661839,31.590150751958397,0,0,0,0,0,0
4.3,238.0,19.4,4.2,5.0,21.99,92.0,9.636981200375262,19.39877414580333,43.90561724707936,17.648531685347205,0,1,0,0,0,0
4.3,36.0,5.416666666666667,4.2,5.0,19.99,92.0,8.688962971537224,13.766536577971975,87.8429533691139,29.243296001753645,0,0,0,0,0,1
4.1,100.0,13.383333333333333,4.2,3.0,29.99,76.0,7.166095742031893,11.713102908817559,28.898176391438895,16.728084504053346,0,0,0,0,0,0
4.7,77.0,13.066666666666666,4.6,3.0,16.986486486486488,91.0,11.268857262663216,22.142327919564917,40.10845566842381,24.100848784692587,0,0,0,0,0,1
4.7,124.0,12.366666666666667,4.7,3.0,25.99,32.0,18.492570671626,29.951774369678187,56.1595154285941,38.46632237930171,0,0,0,0,1,0
4.5,30.0,4.833333333333333,4.5,3.0,17.99,92.0,10.74048193031779,19.641962021390338,25.16267254324099,13.803373816285887,1,0,0,0,0,0
4.6,61.0,5.5,4.3,5.0,16.99,92.0,7.416859538532379,13.414642047969545,33.43411719351783,17.32033871546985,0,1,0,0,0,0
3.8,33.0,3.95,3.8,3.0,17.99,88.0,5.728654315982438,14.78965676144361,14.78965676144361,5.728654315982438,0,0,0,1,0,0
4.6,464.0,62.1,4.5,4.0,16.99,67.0,4.702669375441515,10.880243650829595,33.09705130372762,9.240433254923236,0,0,0,0,0,1
4.1,193.0,18.416666666666668,4.0,3.0,21.99,49.0,18.699806493274377,30.8763720043545,36.793345126164674,22.633771005876216,0,0,0,0,0,1
4.0,71.0,5.0,4.1,5.0,21.99,89.0,6.018461654806453,10.8179400048236,11.008258261360146,6.316359597656379,1,0,0,0,0,0
4.5,110.0,19.48333333333333,4.3,3.0,19.99,92.0,15.153969703350198,29.414961456455696,42.21956072276496,22.754799132457645,1,0,0,0,0,0
4.6,25.0,1.8666666666666667,4.6,3.0,16.99,92.0,16.47286633155384,24.597831787221875,25.04525137643156,17.650671809261393,1,0,0,0,0,0
4.5,82.0,10.65,4.6,3.0,21.99,45.0,33.03882788142934,57.50399468151439,116.31730407156998,77.35402282010755,0,0,0,0,0,1
4.4,118.0,10.083333333333334,4.5,3.0,16.99,32.0,5.656652825822911,10.461689566178741,13.986381314361736,8.198175283056287,0,0,0,0,0,1
4.1,77.0,8.066666666666666,4.1,6.0,17.986486486486488,84.0,11.55799313030426,21.191001283521686,25.089810311305847,11.737348688848435,0,0,0,0,0,1
4.6,70.0,15.333333333333334,4.6,4.0,21.986486486486488,32.0,32.555408440426646,50.91630511941743,87.54486950424631,63.72834071326919,0,0,0,0,0,1
4.4,101.0,14.633333333333333,4.4,3.0,19.99,58.0,18.14492062657041,30.00222205763349,97.19876344060732,55.46525433898735,0,0,0,0,0,0
4.5,46.0,4.75,4.5,9.0,16.99,78.0,7.349596596552507,12.186889077419762,14.096275192685582,9.149757625439008,0,0,0,0,0,0
4.5,44.0,3.3166666666666664,4.6,6.0,16.99,60.0,9.62260298998748,16.32036547624439,41.11902750454317,24.88857074541368,0,0,0,1,0,0
3.8,37.0,4.516666666666667,4.2,3.0,19.99,51.0,5.14256318131647,7.829735282337727,11.39090276590806,6.51868391517377,0,0,0,0,0,1
4.6,76.0,7.116666666666666,4.7,5.0,16.99,89.0,19.67732194153242,34.872186880999735,65.27129216117478,35.66562821483278,0,1,0,0,0,0
4.5,100.0,13.6,4.5,3.0,21.99,85.0,12.78339317703387,40.92550422568216,46.19654403413299,14.116376860121463,0,0,0,0,0,1
4.2,46.0,10.433333333333334,4.1,4.0,17.986486486486488,87.0,7.126935967201603,13.09010382485845,40.51947445271874,19.58564129531379,0,1,0,0,0,0
4.6,54.0,5.583333333333333,4.6,6.0,119.99,81.0,13.115344372339424,21.73934828767191,21.804746041834147,13.161688730482789,0,0,1,0,0,0
4.4,31.0,2.8166666666666664,4.4,3.0,17.99,91.0,18.121604595836505,25.5387083528149,39.30853235612382,26.65918192717463,0,0,0,0,0,0
4.6,241.0,11.05,4.7,5.0,49.99,69.0,13.555781994286452,29.152976795385943,52.042125627780656,23.654184605796328,0,0,0,0,1,0
4.5,57.0,3.8333333333333335,4.6,3.0,19.99,88.0,9.045041696510275,23.789242602171488,26.736811852975443,9.92612221806536,0,0,0,0,1,0
4.4,32.0,6.816666666666666,4.4,3.0,16.99,73.0,7.198404996481966,13.29125624245195,13.29125624245195,7.198404996481966,0,0,0,0,1,0
4.3,126.0,16.8,4.2,3.0,21.986486486486488,90.0,14.459259399878608,26.134900439367957,32.86229732799504,19.596931353544825,0,0,0,0,0,1
4.5,66.0,6.616666666666667,4.5,4.0,17.99,60.0,13.325133847554982,21.825058859080755,38.19749442188306,21.363293408489586,0,0,0,0,0,1
4.4,40.0,3.6,4.4,3.0,28.99,89.0,11.515417255122571,18.683587265218826,18.68549687145302,11.515417255122571,0,0,1,0,0,0
4.5,94.0,3.75,4.4,3.0,21.99,85.0,9.619001716077047,24.077297077438352,56.76314974054298,27.68220607340738,1,0,0,0,0,0
4.7,54.0,2.7666666666666666,4.7,4.0,20.99,55.0,34.302094520867634,51.41743769860126,56.1595154285941,38.46632237930171,0,0,0,0,1,0
4.2,54.0,12.083333333333334,4.3,3.0,16.99,92.0,8.344341008882852,13.457111260006766,20.48084667520172,10.927903146554154,0,0,0,0,0,0
4.7,154.0,8.366666666666667,4.8,3.0,16.99,89.0,10.043146900085826,14.989622451718104,16.281477448030486,11.698507126834198,0,0,1,0,0,0
4.4,66.0,7.183333333333334,4.4,3.0,20.99,32.0,10.528268497385247,18.65681169145377,18.657769285855256,10.528268497385247,0,0,1,0,0,0
4.5,132.0,11.366666666666667,4.5,7.0,20.99,58.0,13.736570910639982,29.609380396844855,78.08362716062277,45.19275342620809,0,1,0,0,0,0
4.4,61.0,8.3,4.4,3.0,32.99,88.0,12.894611454533829,22.3069910447562,49.539233596199125,28.59198758384936,0,0,0,0,0,1
4.7,12.0,2.4333333333333336,4.6,5.0,16.99,84.0,12.317893185587218,20.74289687681776,32.967215680713025,18.364977488920722,0,0,1,0,0,0
4.6,46.0,3.25,4.6,3.0,16.99,58.0,11.91608117053154,19.641962021390338,22.56916985508572,15.622682322899529,0,0,0,0,0,1
4.4,91.0,5.233333333333333,4.4,3.0,28.99,77.0,9.969909547282054,15.273501343643318,19.50624389135664,12.992105660727555,0,0,0,0,0,0
4.5,69.0,18.166666666666668,4.7,4.0,16.986486486486488,89.0,11.747019011401022,19.781794645784032,50.67666777028702,35.87249129587879,0,1,0,0,0,0
3.8,429.0,90.1,3.8,3.0,19.99,81.0,7.2621674399379685,12.37474917017017,12.525282163833909,7.355762368401103,0,0,0,0,0,1
4.6,15.0,5.933333333333334,4.6,3.0,20.99,81.0,13.51758111785952,21.119500102952053,23.589667985232623,16.29404226043203,0,0,0,1,0,0
4.5,75.0,10.433333333333334,4.5,5.0,17.99,77.0,8.051747881199379,16.172610325032835,27.918555848489273,17.21750516361211,0,0,1,0,0,0
4.5,47.0,6.616666666666667,4.5,8.0,16.99,89.0,15.227639001025144,24.68238183702589,29.81178459783429,20.140674875738224,0,1,0,0,0,0
4.5,37.0,4.05,4.4,3.0,20.99,88.0,11.27934724522742,21.85231662255672,74.0377820212598,44.791629228981385,0,0,0,0,0,1
4.3,32.0,3.983333333333333,4.2,3.0,19.99,89.0,5.528774813678872,9.06942198073606,12.590805419403516,7.459035925891642,0,0,0,0,1,0
4.6,87.0,11.7,4.7,3.0,21.99,89.0,12.86648351223739,27.435994394718907,87.55182779881764,63.72834071326919,0,0,0,0,0,1
4.4,87.0,18.816666666666663,4.6,4.0,16.99,86.0,10.449492889931228,21.401933036437782,33.30299461746928,17.547354736411094,0,0,0,0,0,1
4.2,14.0,6.15,4.3,3.0,17.986486486486488,87.0,8.363446607369195,11.637295734993922,21.103046062639233,9.597337224450664,0,1,0,0,0,0
4.4,88.0,8.25,4.5,6.0,17.99,62.0,11.336696425993166,16.535278054861152,20.450604852557543,14.027158166999318,0,0,0,0,0,0
4.7,118.0,11.816666666666666,4.7,3.0,19.99,51.0,12.260507436149457,24.56749402606333,67.90030083959013,45.597785108383505,1,0,0,0,0,0
4.7,31.0,2.65,4.8,3.0,16.99,89.0,10.131594038201772,18.309463885680483,47.96365883536451,30.672231714273202,0,0,0,0,1,0
4.4,72.0,18.416666666666668,4.7,3.0,16.99,67.0,9.352285751899476,16.640670584415233,24.234393188874837,12.180152266164477,0,0,0,0,0,1
4.5,177.0,19.633333333333333,4.3,3.0,19.986486486486484,90.0,12.36385589942567,26.03102804558101,67.249312467923,38.537378664253964,0,0,0,0,0,1
4.4,274.0,21.28333333333333,4.2,4.0,21.99,74.0,5.078753078132701,8.504034993146382,11.713102908817559,8.247473974122567,0,1,0,0,0,0
4.6,214.0,26.2,4.6,3.0,23.99,83.0,8.031128718260154,15.968688765382149,39.480789676068724,21.103046062639233,0,0,0,0,0,0
4.5,27.0,1.85,4.5,3.0,51.99,60.0,9.4949187970468,16.98961303203733,52.01331020222517,29.80015314546764,0,0,0,1,0,0
4.5,24.0,4.3,4.5,6.0,28.99,56.0,20.92109467124834,32.22337204687133,45.41250342931761,29.75240665039779,0,0,0,0,0,0
4.4,81.0,8.5,4.5,4.0,17.99,88.0,10.357096426947738,16.397590365782033,28.492970462877533,18.29453687442829,0,0,1,0,0,0
4.7,120.0,2.6666666666666665,4.7,3.0,19.99,83.0,34.27118762907858,54.32632760822928,57.20384589525801,37.233728611045265,0,0,0,1,0,0
4.7,515.0,15.55,4.6,5.0,19.986486486486484,43.0,11.065722246465493,19.78605282454604,38.944035443257555,19.882646083068472,0,1,0,0,0,0
4.7,57.0,10.333333333333334,4.7,3.0,19.99,87.0,14.513265703660158,21.564436219045373,21.58019446542979,14.513265703660158,0,0,1,0,0,0
4.6,63.0,11.133333333333333,4.6,3.0,19.99,90.0,12.93258991251205,22.948213669200914,73.95517129023337,46.54379809871459,0,0,0,0,0,0
4.2,19.0,2.2,4.2,10.0,16.986486486486488,43.0,8.776382955329128,14.717682763782065,18.303496002635274,10.537282430296312,0,0,0,0,0,1
4.2,43.0,9.283333333333331,4.0,4.0,21.99,86.0,8.036293432685742,15.824913960234896,19.869990035038253,9.20516408251589,0,0,0,0,0,0
4.5,15.0,3.783333333333333,4.6,3.0,17.986486486486488,67.0,10.71150827478199,18.77575719329679,48.46027142968476,28.451852634937737,0,1,0,0,0,0
4.5,70.0,13.083333333333334,4.6,7.0,17.99,87.0,17.303655658801144,29.381792604516654,45.30070220003174,23.49101814590526,0,1,0,0,0,0
4.5,123.0,22.266666666666666,4.5,3.0,17.99,87.0,24.36423587837361,40.94360678472929,78.09729257458346,45.19275342620809,0,1,0,0,0,0
4.6,12.0,1.6333333333333333,4.4,3.0,16.99,74.0,9.513369909906105,17.318116164602966,39.52031215093258,24.302310290825147,0,0,0,0,0,0
4.2,162.0,19.383333333333333,4.2,3.0,23.99,90.0,18.508153211690516,38.01338402044186,56.389503940199816,23.783351113136348,1,0,0,0,0,0
4.7,120.0,16.5,4.3,3.0,17.986486486486488,86.0,20.2363623056192,40.86631053460569,95.28666871433458,65.60089727109023,0,0,0,0,0,1
4.2,230.0,17.683333333333334,4.3,4.0,16.99,90.0,10.003332222839095,18.601102181574543,33.546456671387354,16.74474476853688,0,0,0,0,0,1
4.6,75.0,13.116666666666667,4.6,3.0,16.99,85.0,11.698507126834198,22.540339157296746,24.801630139117545,14.841289619910635,0,0,0,0,0,1
4.5,104.0,15.133333333333333,4.5,3.0,16.99,32.0,9.004113346093702,17.22424919295968,73.25202190522936,49.30258411710624,0,0,0,0,0,0
4.0,165.0,27.75,4.4,4.0,16.986486486486488,89.0,8.42024594794657,16.277704220213323,68.73637415912197,37.52904416583062,0,0,0,0,0,1
4.6,176.0,13.966666666666669,4.5,3.0,16.986486486486488,67.0,17.102039130767686,30.038838585998473,51.87036248280058,27.507986660973398,0,0,0,0,0,1
4.6,63.0,4.916666666666667,4.6,3.0,16.99,91.0,16.913050852924943,41.11981608269115,48.93995143126833,20.15627571456768,0,0,1,0,0,0
4.5,181.0,17.2,4.5,3.0,20.99,53.0,9.847692004789668,15.968688765382149,45.30070220003174,23.49101814590526,0,0,0,0,0,1
4.2,40.0,2.35,4.3,6.0,16.986486486486488,83.0,13.51758111785952,23.471672521675742,46.98732116129049,18.543118319763977,0,1,0,0,0,0
4.2,105.0,15.183333333333334,4.3,3.0,19.99,88.0,8.745984552117223,16.572985528362985,36.39357250757839,22.730954555025296,0,1,0,0,0,0
4.2,37.0,2.95,4.2,6.0,16.99,92.0,8.31551749420383,13.64767008406613,36.1786388428497,18.263610288950503,0,1,0,0,0,0
4.7,43.0,7.833333333333333,4.7,3.0,17.99,74.0,18.52176644266577,36.11562617224323,50.03144688438951,31.81336674199124,0,0,0,0,1,0
4.7,45.0,4.6,4.8,3.0,17.99,64.0,11.289817752279635,19.551692782345192,28.432073794614798,13.308216604844308,1,0,0,0,0,0
4.5,299.0,7.666666666666667,4.2,3.0,16.99,90.0,8.763380887467775,17.22424919295968,29.31678072091138,15.262061585524798,0,0,1,0,0,0
4.5,86.0,8.816666666666666,4.5,4.0,16.99,88.0,14.013592241546897,30.886857766216202,56.76314974054298,27.68220607340738,1,0,0,0,0,0
4.3,60.0,5.483333333333333,3.8,9.0,16.99,58.0,8.96280949311433,14.462447418811124,106.40261620378516,48.42703450622569,0,0,0,0,0,1
4.6,27.0,1.25,4.6,3.0,16.99,86.0,13.19240456820296,21.573034480011938,34.11151390068653,23.884280905175086,0,0,0,0,1,0
4.7,50.0,5.033333333333333,4.7,3.0,16.99,84.0,21.555113692166195,38.07671482911125,53.601780218588786,34.14842836507003,0,1,0,0,0,0
4.7,78.0,7.366666666666666,4.7,3.0,17.99,84.0,11.807100963907338,19.662675943432667,35.147405528215415,24.201998787619235,0,0,0,0,1,0
4.7,60.0,5.1,4.7,5.0,16.99,75.0,11.705809567636178,24.07499688185928,82.55136073354583,54.92220406132285,0,1,0,0,0,0
4.5,127.0,12.266666666666667,4.5,3.0,17.99,90.0,19.06349945489815,53.46126406757997,126.24136986395588,62.60388057888053,0,0,1,0,0,0
4.5,63.0,10.416666666666666,4.5,3.0,21.99,92.0,6.231679684369752,16.64668716986407,33.12897187450805,14.782033225679747,0,0,0,0,0,1
4.6,84.0,9.2,4.6,3.0,16.99,89.0,16.443331770074096,22.143007778569906,67.96891601227783,46.445266467106194,0,1,0,0,0,0
4.2,117.0,13.816666666666666,4.3,4.0,16.99,73.0,9.431642272283664,15.243435318369041,40.51581965945303,19.58564129531379,0,1,0,0,0,0
4.5,358.0,36.38333333333333,4.5,3.0,69.99,90.0,13.667327616920712,19.69452466213684,22.62205276872813,15.045786026379957,0,0,0,0,0,0
4.6,318.0,36.25,4.4,3.0,20.986486486486484,89.0,13.827823163105307,25.08451397358383,87.55182779881764,63.72834071326919,0,0,0,0,0,1
4.6,188.0,16.85,4.6,3.0,16.99,80.0,14.47836647119853,23.33779959856626,37.86029030096146,23.814542814944083,0,0,0,1,0,0
4.5,38.0,7.533333333333333,4.6,5.0,17.99,77.0,13.115344372339424,27.21726844623745,60.03414722909235,36.69508357249248,0,1,0,0,0,0
4.4,217.0,23.933333333333334,4.3,6.0,39.98648648648648,32.0,11.59530130746972,18.441745168233787,63.00461879297199,24.576879150871044,0,1,0,0,0,0
4.2,492.0,42.61666666666667,4.5,3.0,21.99,79.0,12.781353056798615,31.08164396194461,66.03732201922676,20.491965917834847,0,0,0,0,0,1
4.6,85.0,61.833333333333336,4.1,3.0,16.99,87.0,8.056886202875548,12.09872262999411,13.011823562679217,10.534279499831536,0,0,0,0,0,0
4.4,126.0,10.2,4.4,3.0,16.986486486486488,89.0,12.609701103711254,24.989862556511877,39.08921063797418,23.99247449237912,0,1,0,0,0,0
4.5,140.0,10.233333333333333,4.5,7.0,21.99,32.0,10.026595869929169,17.21300620726316,29.79677457095411,10.247173521670286,0,0,1,0,0,0
4.5,42.0,7.866666666666667,4.5,7.0,27.99,88.0,26.086007091049904,38.3839197718785,38.500758966316546,26.109498751938748,0,0,0,0,1,0
4.4,77.0,6.466666666666667,4.4,3.0,20.99,67.0,17.70613382908519,27.738639399161563,42.0345520661839,31.590150751958397,0,0,0,0,0,1
4.4,162.0,20.183333333333334,4.2,5.0,23.99,43.0,9.888767316511466,19.711697382754473,36.14448109746276,22.707059846847557,0,0,1,0,0,0
4.5,65.0,3.85,4.5,4.0,21.986486486486488,30.0,19.34548054171589,34.278281292114954,116.31730407156998,77.35402282010755,0,0,0,0,0,1
3.8,44.0,5.116666666666666,3.6,3.0,19.99,88.0,5.614672408001491,10.32592832868849,11.457308631964876,6.299605249474366,0,0,0,0,0,1
4.6,36.0,9.416666666666666,4.6,3.0,16.99,92.0,27.54933293510147,49.730280982581256,60.85354096083535,30.953798676491942,1,0,0,0,0,0
4.3,66.0,8.05,4.3,6.0,19.99,67.0,9.216950477057543,18.47891437436033,54.9128095099594,27.257706206444176,0,0,0,0,0,0
4.6,261.0,31.433333333333334,4.6,3.0,16.986486486486488,83.0,9.553712362070033,14.324073100382654,19.182905792089077,14.627881916789157,0,0,0,0,0,1
4.4,76.0,2.8833333333333333,4.5,3.0,17.99,91.0,9.329363390985685,18.234583841262022,37.0204415897625,23.87668226407279,0,0,0,0,0,0
4.7,207.0,41.266666666666666,4.7,3.0,20.986486486486484,86.0,23.365918193077814,37.48236207576778,60.77043518744851,44.324902134719956,0,0,0,0,0,1
4.4,82.0,8.166666666666666,4.3,3.0,16.99,77.0,8.15830510742128,12.413807027797635,22.254617566242324,11.897271224231728,0,0,0,0,0,0
4.4,101.0,11.0,4.5,3.0,20.99,72.0,8.684545602717154,13.763017974220512,14.959892856715939,9.739963373377918,0,0,0,0,0,0
4.5,125.0,17.783333333333335,4.6,3.0,19.986486486486484,91.0,16.434697508311757,27.899726362599306,76.86821783426342,57.80632985038968,0,0,0,0,0,1
4.6,563.0,41.833333333333336,4.6,3.0,19.99,85.0,35.80475577405644,56.33578023131586,73.08734150770488,41.35484196782168,0,0,0,0,0,1
4.5,29.0,2.466666666666667,4.6,4.0,27.99,91.0,17.158834310978904,26.445479458479003,105.12664989589508,69.75739142218046,0,0,0,0,0,0
4.5,93.0,1.7833333333333332,4.5,3.0,16.99,92.0,13.264787098800737,19.3490425894012,47.31655933217567,31.122649726029557,0,0,0,0,1,0
4.4,109.0,7.766666666666667,4.4,3.0,16.99,84.0,8.933668708480452,14.699193193105014,37.674740048582514,25.637980732444145,0,0,0,0,1,0
4.7,56.0,2.9833333333333334,4.5,3.0,21.99,85.0,5.5178483527622415,8.471647168509786,9.788908734864755,6.619105948026229,0,0,1,0,0,0
4.6,84.0,13.066666666666666,4.6,6.0,21.99,88.0,13.501143021646673,20.24693852005457,35.910787332518126,20.876065180446393,0,0,0,0,0,1
4.3,120.0,13.533333333333331,4.2,7.0,16.99,89.0,11.388333196056406,17.36356492723583,106.40261620378516,48.42703450622569,0,1,0,0,0,0
4.2,289.0,35.2,4.3,3.0,24.99,92.0,17.352501805459504,27.209166460708282,36.39457915490681,22.730954555025296,0,0,0,0,0,1
4.2,19.0,3.183333333333333,4.4,3.0,16.99,73.0,12.39213861749086,25.609042215965,32.435136905354256,15.855469192339754,0,0,0,0,1,0
4.4,22.0,2.4166666666666665,4.4,5.0,99.99,83.0,10.234459893824097,15.240565695688591,17.50503256622541,11.642216368026384,0,0,0,0,0,0
4.4,103.0,12.816666666666666,4.4,3.0,24.99,69.0,15.004443128221938,25.263349474668033,26.25634011632979,15.559604010514459,0,0,0,0,0,0
4.4,56.0,3.45,4.4,3.0,16.99,74.0,13.384938896144408,29.82228263007725,94.07422084382999,40.337764844837125,0,0,0,0,0,0
4.5,36.0,12.766666666666667,4.6,4.0,21.99,88.0,10.991729320190027,18.949078792969136,93.26267895364286,59.85436903523843,0,0,0,0,0,1
4.5,13.0,1.2833333333333332,4.5,4.0,16.99,64.0,15.34036644378916,23.66906894436151,24.288757239403118,16.086768187841823,1,0,0,0,0,0
4.5,59.0,10.083333333333334,4.4,4.0,16.99,84.0,14.106333187673364,23.055944467453475,45.78777474788561,23.89596168997158,0,0,0,0,0,1
4.5,94.0,7.05,4.5,3.0,19.99,84.0,10.033222835420892,24.732617117726072,45.30070220003174,23.49101814590526,0,1,0,0,0,0
4.4,343.0,35.3,4.5,3.0,23.99,92.0,12.934582607445362,23.979728252535235,61.45331023455361,28.846193230715457,0,0,0,0,0,1
4.1,160.0,14.533333333333331,4.0,3.0,21.99,84.0,13.575706341765779,24.8470663597573,32.45951566569593,18.354099517909862,0,1,0,0,0,0
4.6,48.0,4.183333333333334,4.5,3.0,16.99,51.0,11.12528930779857,19.338352508446558,29.86158457675264,16.481460658544986,1,0,0,0,0,0
4.6,59.0,6.366666666666666,4.6,3.0,19.99,88.0,11.778338119247357,18.232578608514647,36.387279699723955,15.152518034627517,0,0,0,0,1,0
4.1,54.0,6.983333333333333,3.9,3.0,17.986486486486488,80.0,11.671653197167123,19.028581176624233,28.895382060076297,16.728084504053346,0,1,0,0,0,0
4.7,87.0,21.45,4.5,3.0,44.99,92.0,4.464745095584537,9.857992945359124,31.491977464817385,23.207944168063896,0,1,0,0,0,0
4.7,141.0,13.5,4.6,4.0,16.986486486486488,92.0,13.283704390688419,25.718864557924405,49.501037287381294,20.994707661066208,0,0,0,0,0,1
4.5,90.0,6.233333333333333,4.4,3.0,16.99,32.0,11.754261318421479,29.412649777287353,126.23823240971201,62.60388057888053,1,0,0,0,0,0
4.1,32.0,7.266666666666667,4.3,3.0,16.99,84.0,8.163310203834696,16.01301025130095,85.58584904516572,36.271608203051116,0,1,0,0,0,0
4.4,48.0,2.833333333333333,4.4,4.0,27.99,77.0,10.516225857767443,21.306172030506,24.363674335184548,11.313305651645821,0,0,0,1,0,0
4.6,200.0,39.16666666666666,4.5,4.0,23.986486486486488,81.0,14.925557087285037,29.61014079131345,105.57178615711531,64.92867916874917,0,0,0,0,0,1
4.2,10.0,5.9,4.4,3.0,16.986486486486488,89.0,7.013579083499659,18.382750058871906,54.200897757945,20.991682269042037,0,1,0,0,0,0
4.6,524.0,17.716666666666665,4.7,4.0,17.99,32.0,8.138223044397701,12.799690747736756,19.182905792089077,14.627881916789157,0,1,0,0,0,0
4.7,35.0,4.683333333333334,4.6,3.0,17.99,83.0,15.606276238557413,26.318566022828616,35.15145253054579,24.201998787619235,0,0,0,0,1,0
4.6,67.0,5.583333333333333,4.6,3.0,16.99,90.0,23.33535129939557,31.64117369622064,45.1658080624233,27.202861578982848,0,1,0,0,0,0
4.5,26.0,2.8666666666666667,4.5,3.0,19.99,86.0,11.997684738510934,19.758768738810687,22.0151410921849,13.740103070968102,0,0,0,1,0,0
4.5,138.0,26.316666666666663,4.5,3.0,29.99,88.0,13.857395903046015,22.437522145730167,22.437522145730167,13.857395903046015,0,0,0,0,0,0
4.4,272.0,37.56666666666667,4.5,3.0,28.986486486486484,60.0,8.005204946165835,15.479334235022058,26.44929190038337,13.575706341765779,0,0,0,0,0,1
4.4,77.0,6.716666666666667,4.5,3.0,16.99,81.0,13.808620253057237,24.35581001109552,43.21828786752496,28.11601523704498,0,0,0,0,0,0
4.6,169.0,38.016666666666666,4.7,4.0,16.99,83.0,16.952578335774373,30.590165863183103,96.64585494629866,57.25625873109593,0,0,0,0,0,1
4.3,35.0,4.35,4.3,4.0,23.99,89.0,9.531749727449075,16.577838525866824,17.726312381980584,10.723116529083757,1,0,0,0,0,0
4.3,63.0,12.033333333333331,4.5,3.0,16.99,88.0,6.664443703291907,10.170412785341034,62.375367633572274,29.620782215676275,0,1,0,0,0,0
4.6,190.0,43.833333333333336,4.7,3.0,16.99,32.0,12.762962595345018,25.680508266580855,80.31097709921443,42.12378447771881,0,1,0,0,0,0
3.8,20.0,3.1333333333333333,3.8,3.0,21.99,90.0,8.849344009597905,14.818554765658915,14.818554765658915,8.849344009597905,0,0,0,0,1,0
4.4,106.0,11.066666666666666,4.4,3.0,21.986486486486488,88.0,11.664307913164693,20.444226744513756,27.539227762953725,12.736304658840135,0,1,0,0,0,0
4.3,73.0,7.983333333333333,4.3,4.0,17.99,87.0,6.390676528399307,9.785428852333748,12.834185959355842,8.870575722479131,0,0,0,1,0,0
4.5,77.0,9.5,4.5,3.0,21.99,92.0,9.11779314613618,14.325697513313385,20.05899248988968,13.513931662736733,0,0,0,0,0,1
